id,longitude,latitude,eating,nature,community,walking,sightseeing,avg_comfort_score,avg_comfort_eating,avg_comfort_nature,avg_comfort_community,avg_comfort_walking,avg_comfort_sightseeing
1675,103.9,1.33,16,1,2,3,1,0.6013673,0.6278335,0.54397225,0.46444958,0.6437826,0.7184304
1676,103.9,1.335,6,2,9,6,3,0.58615506,0.5989121,0.44828284,0.6083923,0.46855012,0.66826063
1677,103.9,1.34,1,1,0,0,0,0.6023075,0.3482794,0.50668544,0.0,0.0,0.0
1678,103.9,1.345,0,0,5,0,2,0.61626023,0.0,0.0,0.55103254,0.0,0.6027388
1679,103.9,1.35,2,0,2,1,0,0.53263927,0.59170496,0.0,0.49900806,0.5192366,0.0
1680,103.9,1.355,0,1,1,0,0,0.66571116,0.0,0.0,0.66571116,0.0,0.0
1681,103.9,1.36,1,1,3,3,3,0.68206674,0.6708795,0.67263174,0.6881404,0.64292043,0.690866
1682,103.9,1.365,18,0,21,3,8,0.6210433,0.6507532,0.0,0.5939578,0.6019868,0.5949093
1683,103.9,1.37,2,2,2,5,0,0.5723738,0.57272667,0.5598081,0.5881354,0.52487427,0.0
1684,103.9,1.375,16,3,7,6,10,0.57856023,0.5671838,0.65241975,0.65363073,0.56590015,0.48292276
1685,103.9,1.38,3,3,4,1,3,0.5962541,0.6551535,0.5397296,0.527394,0.7021085,0.629316
1686,103.9,1.385,19,11,11,3,1,0.6416151,0.6634168,0.6645194,0.64246994,0.61057824,0.5677383
1687,103.9,1.39,1,0,6,4,0,0.56476784,0.0,0.0,0.56614864,0.55860066,0.0
1688,103.9,1.395,5,2,11,5,5,0.5709904,0.55482376,0.7070167,0.53812957,0.49148673,0.5815058
1689,103.9,1.4,15,1,5,3,1,0.6257836,0.69264036,0.265431,0.5786129,0.5643818,0.5381115
1690,103.9,1.405,6,14,2,7,7,0.6194288,0.59582,0.6485396,0.5685009,0.63909715,0.59993476
1691,103.9,1.41,19,8,5,4,13,0.61738676,0.59201866,0.58599204,0.61550677,0.6554959,0.63329047
1692,103.9,1.415,5,2,5,1,10,0.6011143,0.5847781,0.47465217,0.6129544,0.5850199,0.6036415
1693,103.905,1.3,7,5,12,15,8,0.5803908,0.48248667,0.54191124,0.6245129,0.58459955,0.60014313
1694,103.905,1.305,32,0,0,1,5,0.59861904,0.5866911,0.0,0.0,0.8246816,0.51850235
1695,103.905,1.31,22,2,3,1,3,0.637688,0.6243788,0.61112165,0.7347544,0.5921048,0.6808533
1696,103.905,1.315,19,1,9,3,0,0.61198074,0.62690437,0.61598647,0.6073342,0.5863754,0.0
1697,103.905,1.32,8,0,9,4,3,0.5915247,0.5978989,0.0,0.5489519,0.58672106,0.6838424
1698,103.905,1.325,8,3,17,12,1,0.5979212,0.6330654,0.4661671,0.5667129,0.6164427,0.6763963
1699,103.905,1.33,2,0,5,6,0,0.60719687,0.7384671,0.0,0.6005527,0.5518438,0.0
1700,103.905,1.335,8,0,0,0,0,0.6443577,0.6575373,0.0,0.0,0.0,0.0
1701,103.905,1.34,2,1,1,3,0,0.70880675,0.78543836,0.6406564,0.58493316,0.68099433,0.0
1702,103.905,1.345,0,0,0,0,0,0.60127676,0.0,0.0,0.0,0.0,0.0
1703,103.905,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1704,103.905,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1705,103.905,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1706,103.905,1.365,15,2,4,1,2,0.6349474,0.6546227,0.6662832,0.5711717,0.67975783,0.59545195
1707,103.905,1.37,5,1,18,8,11,0.5914241,0.6509695,0.47810358,0.5980484,0.59462106,0.5768579
1708,103.905,1.375,7,4,9,13,10,0.6242968,0.7123993,0.67835623,0.5796277,0.61785114,0.60519946
1709,103.905,1.38,23,0,10,3,2,0.5827332,0.58981955,0.0,0.56580025,0.55658287,0.5720099
1710,103.905,1.385,15,5,9,2,12,0.6092825,0.63160074,0.5862511,0.6458838,0.7046259,0.55598384
1711,103.905,1.39,6,0,10,6,4,0.630151,0.631897,0.0,0.63253915,0.60496813,0.67380106
1712,103.905,1.395,11,2,15,8,6,0.5846678,0.63052034,0.4399016,0.5531798,0.5869098,0.60180753
1713,103.905,1.4,3,5,3,11,5,0.60576946,0.67943484,0.524498,0.6115797,0.6463548,0.5758792
1714,103.905,1.405,8,5,6,0,0,0.6479228,0.6578353,0.64764345,0.6437691,0.0,0.0
1715,103.905,1.41,2,0,4,0,2,0.58253443,0.6314096,0.0,0.50171393,0.0,0.5586272
1716,103.905,1.415,3,3,6,5,7,0.55513316,0.6105572,0.4700309,0.62617177,0.5998079,0.51064044
1717,103.905,1.42,9,2,1,0,2,0.62138814,0.62861943,0.5385941,0.7720424,0.0,0.6596433
1718,103.91,1.3,3,5,5,14,14,0.6189283,0.60212356,0.5365818,0.6503476,0.66461796,0.61336005
1719,103.91,1.305,1,0,0,7,4,0.6006562,0.658262,0.0,0.0,0.6104932,0.5186787
1720,103.91,1.31,42,3,8,3,3,0.58515733,0.61430436,0.67171484,0.5409079,0.47563848,0.5209894
1721,103.91,1.315,11,4,8,4,0,0.6071013,0.5251337,0.5840144,0.65652466,0.6289597,0.0
1722,103.91,1.32,9,2,5,4,1,0.59587866,0.57474995,0.56744415,0.6651293,0.6005015,0.49461246
1723,103.91,1.325,3,4,2,7,1,0.5975495,0.61200607,0.5716377,0.58437467,0.60662836,0.0
1724,103.91,1.33,8,1,6,7,3,0.6305109,0.61485326,0.60318136,0.5943524,0.6266538,0.55445224
1725,103.91,1.335,10,3,6,10,4,0.6592388,0.70610964,0.63104254,0.6615721,0.6222769,0.6420176
1726,103.91,1.34,4,2,8,9,0,0.60973155,0.682174,0.66768456,0.52594703,0.5989355,0.0
1727,103.91,1.345,1,0,2,0,3,0.60882497,0.72106177,0.0,0.6715573,0.0,0.58326596
1728,103.91,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1729,103.91,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1730,103.91,1.36,0,0,0,0,0,0.76533335,0.0,0.0,0.0,0.0,0.0
1731,103.91,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1732,103.91,1.37,1,0,0,1,2,0.55240154,0.53302914,0.0,0.0,0.49850795,0.5117749
1733,103.91,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1734,103.91,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1735,103.91,1.385,3,3,2,11,4,0.5984792,0.62125605,0.6136081,0.5157365,0.6335325,0.4578662
1736,103.91,1.39,1,5,2,11,2,0.5781137,0.5540903,0.46921578,0.62152064,0.5924285,0.6929398
1737,103.91,1.395,6,1,0,2,3,0.6216017,0.6234853,0.5615068,0.0,0.4945553,0.7217639
1738,103.91,1.4,5,0,4,2,1,0.65650415,0.6493081,0.0,0.6846389,0.45716494,0.570012
1739,103.91,1.405,24,1,4,1,2,0.5755989,0.58645684,0.56586814,0.45310798,0.58651227,0.62611616
1740,103.91,1.41,2,5,1,1,5,0.6707121,0.5822239,0.6228639,0.58651227,0.81733716,0.72484535
1741,103.91,1.415,0,1,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0
1742,103.91,1.42,13,11,2,7,26,0.5879212,0.67788005,0.5582991,0.43131766,0.54140794,0.59015834
1743,103.915,1.305,23,0,4,3,18,0.61016476,0.61373746,0.0,0.6397568,0.6007895,0.61951375
1744,103.915,1.31,7,1,11,11,4,0.60655177,0.64570177,0.58651215,0.5936703,0.5793253,0.6749471
1745,103.915,1.315,5,9,6,11,13,0.59514934,0.63404816,0.58486664,0.5611396,0.5854132,0.60148567
1746,103.915,1.32,5,2,5,2,2,0.63362616,0.6728241,0.6273941,0.5544655,0.68247914,0.64866596
1747,103.915,1.325,5,0,5,1,0,0.6434307,0.62225235,0.0,0.6816759,0.5385906,0.0
1748,103.915,1.33,4,3,11,4,2,0.5721498,0.48731834,0.27659604,0.64886826,0.6241522,0.52987945
1749,103.915,1.335,2,0,3,0,4,0.61246765,0.5342487,0.0,0.5930844,0.0,0.70308733
1750,103.915,1.34,4,0,1,0,3,0.6517919,0.61984605,0.0,0.57873464,0.0,0.6076278
1751,103.915,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1752,103.915,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1753,103.915,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1754,103.915,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1755,103.915,1.365,0,0,0,1,0,0.5894775,0.0,0.0,0.0,0.5894775,0.0
1756,103.915,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1757,103.915,1.375,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758,103.915,1.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1759,103.915,1.385,1,0,3,0,1,0.55256146,0.63495636,0.0,0.5188703,0.0,0.5712401
1760,103.915,1.39,3,1,1,13,2,0.64646405,0.66662383,0.6895158,0.45995837,0.65117776,0.53527594
1761,103.915,1.395,9,4,10,7,12,0.6138793,0.59040016,0.5261526,0.69826204,0.6070836,0.6315682
1762,103.915,1.4,7,1,4,1,2,0.5539435,0.54690933,0.6354713,0.34126252,0.6235915,0.56350917
1763,103.915,1.405,14,0,5,1,4,0.6715834,0.6962382,0.0,0.5642952,0.7826213,0.639266
1764,103.915,1.41,10,0,7,4,4,0.62331235,0.61291146,0.0,0.6351586,0.5670979,0.69835925
1765,103.915,1.415,5,1,0,6,6,0.6070956,0.63766587,0.8269276,0.0,0.6233141,0.6005219
1766,103.92,1.305,3,3,1,15,13,0.6161812,0.669854,0.68442816,0.67799944,0.5639672,0.6139044
1767,103.92,1.31,17,4,11,7,4,0.6227335,0.64456886,0.52854496,0.6472619,0.59871686,0.63145703
1768,103.92,1.315,30,1,3,2,0,0.589313,0.59320456,0.58651215,0.5613599,0.0,0.0
1769,103.92,1.32,3,1,8,3,3,0.62480825,0.5540758,0.58647114,0.6146602,0.61376953,0.7623658
1770,103.92,1.325,7,0,6,1,0,0.66761434,0.6837593,0.0,0.6561437,0.6575259,0.0
1771,103.92,1.33,2,1,2,7,4,0.58298683,0.5879424,0.54251593,0.3562297,0.55786616,0.6810143
1772,103.92,1.335,4,1,2,5,1,0.6091075,0.5968795,0.7173926,0.54953545,0.5533488,0.7718293
1773,103.92,1.34,5,4,5,12,20,0.6478727,0.69434226,0.63873476,0.6431583,0.64452976,0.64582956
1774,103.92,1.345,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1775,103.92,1.35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1776,103.92,1.355,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1777,103.92,1.36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1778,103.92,1.365,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1779,103.92,1.37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1780,103.92,1.375,0,0,0,1,0,0.57433546,0.0,0.0,0.0,0.57433546,0.0
1781,103.92,1.38,0,0,0,0,0,0.8132187,0.0,0.0,0.0,0.0,0.0
1782,103.92,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1783,103.92,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1784,103.92,1.395,4,5,2,0,32,0.60702133,0.75271696,0.6512129,0.6827524,0.0,0.56331414
1785,103.92,1.4,13,2,1,3,6,0.6168804,0.6264228,0.5651799,0.62954724,0.55259347,0.6798151
1786,103.92,1.405,5,15,0,14,10,0.6368162,0.74596256,0.6081772,0.0,0.6460575,0.60776013
1787,103.92,1.41,0,3,0,3,0,0.5879185,0.0,0.6199252,0.0,0.55591184,0.0
1788,103.925,1.305,3,6,1,13,13,0.6521456,0.6791992,0.6512509,0.7417711,0.64188105,0.65321356
1789,103.925,1.31,14,2,7,2,4,0.607522,0.59235036,0.64566267,0.624391,0.5137649,0.69120115
1790,103.925,1.315,29,4,0,0,0,0.6160396,0.62822616,0.5150421,0.0,0.0,0.0
1791,103.925,1.32,4,1,0,1,0,0.62352115,0.6006226,0.6595376,0.0,0.5394856,0.0
1792,103.925,1.325,5,0,0,8,5,0.6322749,0.5801841,0.0,0.0,0.68489873,0.58016694
1793,103.925,1.33,5,3,6,14,8,0.5977741,0.5726554,0.52814275,0.60451436,0.61549175,0.61366165
1794,103.925,1.335,1,15,1,2,1,0.58969563,0.73776907,0.5621166,0.457176,0.66879404,0.8042755
1795,103.925,1.34,2,0,1,5,5,0.57691914,0.6286907,0.0,0.768511,0.5489377,0.5322223
1796,103.925,1.345,0,1,0,1,0,0.65796983,0.0,0.7499198,0.0,0.5660199,0.0
1797,103.925,1.35,18,10,15,17,12,0.6105412,0.61257863,0.5552695,0.63434476,0.66818434,0.54728496
1798,103.925,1.355,3,6,1,18,2,0.62520355,0.6465729,0.6298162,0.59481186,0.62404776,0.60169566
1799,103.925,1.36,2,1,0,0,0,0.48180106,0.48375833,0.47788653,0.0,0.0,0.0
1800,103.925,1.365,12,3,8,5,13,0.59351784,0.6777263,0.55351967,0.563207,0.46310192,0.5776371
1801,103.925,1.37,1,0,0,0,0,0.6683549,0.6683549,0.0,0.0,0.0,0.0
1802,103.925,1.375,1,7,0,1,8,0.55810046,0.0,0.57747847,0.0,0.40950575,0.5599502
1803,103.925,1.38,3,2,4,5,0,0.57592136,0.518962,0.62099993,0.59058976,0.58326447,0.0
1804,103.925,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1805,103.925,1.39,0,0,0,1,0,0.6105073,0.0,0.0,0.0,0.6105073,0.0
1806,103.925,1.395,1,9,3,7,15,0.5833209,0.48492894,0.5921603,0.685564,0.5565917,0.57529426
1807,103.925,1.4,1,9,0,11,15,0.5972152,0.6781006,0.5805569,0.0,0.57071453,0.63009024
1808,103.925,1.405,0,7,0,2,0,0.6032959,0.0,0.5477679,0.0,0.8254084,0.0
1809,103.93,1.305,26,0,6,3,3,0.6056039,0.6111778,0.0,0.60771114,0.5583511,0.701832
1810,103.93,1.31,5,2,4,9,6,0.6338108,0.60359573,0.7061627,0.7135274,0.64673984,0.6334334
1811,103.93,1.315,22,0,8,3,3,0.6115696,0.60391545,0.0,0.6057541,0.6180952,0.5841306
1812,103.93,1.32,3,0,2,0,1,0.6224826,0.5590976,0.0,0.67667025,0.0,0.62308973
1813,103.93,1.325,30,0,3,0,1,0.58261794,0.5889237,0.0,0.54042363,0.0,0.53014314
1814,103.93,1.33,12,6,14,7,1,0.5629406,0.6254439,0.4958454,0.5464498,0.6015839,0.6713482
1815,103.93,1.335,10,0,6,2,5,0.62464863,0.65230286,0.0,0.5905859,0.5756929,0.61637837
1816,103.93,1.34,1,4,0,12,8,0.64133066,0.64255875,0.64580953,0.0,0.6541486,0.62828153
1817,103.93,1.345,10,0,0,0,1,0.6245997,0.60513735,0.0,0.0,0.0,0.57873464
1818,103.93,1.35,9,0,6,8,4,0.5974154,0.5995934,0.0,0.6567558,0.5808573,0.69652057
1819,103.93,1.355,6,0,2,1,1,0.62266994,0.6831687,0.0,0.47582197,0.58651215,0.600587
1820,103.93,1.36,1,2,5,10,4,0.6346873,0.559229,0.65075666,0.6659404,0.5890606,0.5650767
1821,103.93,1.365,1,0,5,14,12,0.5760725,0.36453784,0.0,0.54429245,0.600649,0.5746197
1822,103.93,1.37,8,2,1,3,0,0.62092286,0.5985823,0.72650427,0.53370136,0.5569409,0.0
1823,103.93,1.375,3,0,1,1,1,0.62080896,0.62841684,0.0,0.61607116,0.700624,0.4765975
1824,103.93,1.38,0,3,5,2,0,0.5323966,0.0,0.5491627,0.5202591,0.4464059,0.0
1825,103.93,1.385,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1826,103.93,1.39,3,4,4,3,2,0.6554753,0.6269347,0.57151914,0.7179153,0.66448087,0.7135401
1827,103.93,1.395,0,0,1,0,1,0.4688247,0.0,0.0,0.41554096,0.0,0.5912081
1828,103.93,1.4,2,8,4,4,32,0.5791834,0.6730095,0.66845626,0.5762056,0.6348469,0.55428195
1829,103.935,1.31,7,0,4,21,40,0.6526011,0.66334707,0.0,0.6471373,0.60391957,0.6777015
1830,103.935,1.315,15,2,4,5,5,0.55856544,0.52414215,0.59654754,0.5270737,0.57824737,0.5823968
1831,103.935,1.32,25,3,1,0,2,0.6199764,0.6242654,0.57550627,0.7445749,0.0,0.6010117
1832,103.935,1.325,11,3,5,3,4,0.58243716,0.5427765,0.54218465,0.59782255,0.5942222,0.6568006
1833,103.935,1.33,8,3,9,4,2,0.6144578,0.59971905,0.64899457,0.61100775,0.5696273,0.53204757
1834,103.935,1.335,16,2,16,6,12,0.5857899,0.57571477,0.49227497,0.57972246,0.64062446,0.5394788
1835,103.935,1.34,11,2,5,7,11,0.5919041,0.5589789,0.53530675,0.64121413,0.6456569,0.6071985
1836,103.935,1.345,15,1,9,0,5,0.59840894,0.6069277,0.6897011,0.5468166,0.0,0.55153966
1837,103.935,1.35,3,1,0,1,0,0.6103134,0.6372505,0.3981374,0.0,0.60769457,0.0
1838,103.935,1.355,3,0,4,5,4,0.6184179,0.5365672,0.0,0.58292,0.7332705,0.62269795
1839,103.935,1.36,28,0,18,1,2,0.60034555,0.5811405,0.0,0.6183899,0.48647013,0.6660802
1840,103.935,1.365,15,5,4,6,3,0.5462312,0.5492564,0.56628084,0.51802015,0.46691024,0.59347916
1841,103.935,1.37,0,0,0,2,0,0.57192653,0.0,0.0,0.0,0.57192653,0.0
1842,103.935,1.375,0,0,5,3,1,0.6782835,0.0,0.0,0.70281965,0.6250265,0.7000209
1843,103.935,1.38,8,4,6,14,6,0.6002645,0.62034965,0.655229,0.6176193,0.60663223,0.5852787
1844,103.935,1.385,12,0,3,0,4,0.54806507,0.542069,0.0,0.58221775,0.0,0.5537151
1845,103.935,1.39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1846,103.935,1.395,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1847,103.94,1.31,13,3,2,7,12,0.6302217,0.64292455,0.52101004,0.44879532,0.6982996,0.6349549
1848,103.94,1.315,11,0,1,0,1,0.5897772,0.60876006,0.0,0.4248654,0.0,0.56485975
1849,103.94,1.32,9,0,2,4,7,0.63976234,0.6314634,0.0,0.63815606,0.68226075,0.65651715
1850,103.94,1.325,24,5,8,7,5,0.5817216,0.60400736,0.5139531,0.52712506,0.60430306,0.56586426
1851,103.94,1.33,17,1,2,1,5,0.6385909,0.65485317,0.7854471,0.6584968,0.6819611,0.56033415
1852,103.94,1.335,2,0,12,2,4,0.6847429,0.7189147,0.0,0.7254171,0.6912412,0.61044717
1853,103.94,1.34,6,0,4,10,3,0.6106557,0.5732414,0.0,0.5586182,0.6316499,0.5823668
1854,103.94,1.345,2,0,7,8,0,0.62921786,0.6515987,0.0,0.58853513,0.5870813,0.0
1855,103.94,1.35,9,3,5,1,2,0.61288244,0.5888346,0.5602453,0.6775648,0.71956044,0.62231
1856,103.94,1.355,3,1,3,3,0,0.5813829,0.57008094,0.50158733,0.7045255,0.45687976,0.0
1857,103.94,1.36,26,2,4,9,5,0.6095988,0.5910644,0.6462495,0.62884516,0.5610824,0.6932043
1858,103.94,1.365,3,0,3,0,0,0.63768417,0.63312846,0.0,0.6647118,0.0,0.0
1859,103.94,1.37,23,2,18,10,3,0.6058998,0.5860244,0.69368243,0.6209101,0.6014835,0.63741547
1860,103.94,1.375,8,0,18,2,0,0.5964584,0.5943417,0.0,0.6003097,0.6099192,0.0
1861,103.94,1.38,6,0,10,1,2,0.59799117,0.5921515,0.0,0.6308089,0.41966635,0.5855706
1862,103.94,1.385,0,0,1,0,0,0.71507215,0.0,0.0,0.5292857,0.0,0.0
1863,103.945,1.31,4,4,7,11,10,0.64350224,0.7473858,0.61484385,0.6252131,0.6489695,0.6179874
1864,103.945,1.315,7,1,10,3,5,0.6015743,0.6878298,0.6061758,0.51835763,0.5895756,0.6407672
1865,103.945,1.32,24,2,2,1,2,0.5493334,0.57072824,0.578398,0.5173719,0.603055,0.50869524
1866,103.945,1.325,4,6,7,8,5,0.6374851,0.5312629,0.5727847,0.5892065,0.6272372,0.6638587
1867,103.945,1.33,4,1,2,4,1,0.6028509,0.5723595,0.69923055,0.63900554,0.6515665,0.45341212
1868,103.945,1.335,14,3,5,1,1,0.6100129,0.5916491,0.6090817,0.62754333,0.4654655,0.67408615
1869,103.945,1.34,4,1,4,4,1,0.64284354,0.57817864,0.703793,0.6538447,0.5600181,0.0
1870,103.945,1.345,13,0,1,3,1,0.57530284,0.5884878,0.0,0.5985997,0.6553248,0.5466318
1871,103.945,1.35,10,0,13,4,1,0.63447344,0.6655891,0.0,0.61467355,0.5774386,0.57783663
1872,103.945,1.355,11,0,21,11,0,0.6459866,0.65998507,0.0,0.6787598,0.6315775,0.0
1873,103.945,1.36,8,3,0,6,0,0.65242535,0.60560644,0.61677724,0.0,0.6756572,0.0
1874,103.945,1.365,3,0,2,6,2,0.59576833,0.578494,0.0,0.6143073,0.52956516,0.6508864
1875,103.945,1.37,12,3,16,2,3,0.59033483,0.56422716,0.5931676,0.6072405,0.61765504,0.50776005
1876,103.945,1.375,5,0,5,0,1,0.58763283,0.5938252,0.0,0.57716656,0.0,0.6081955
1877,103.945,1.38,4,6,2,10,2,0.6235122,0.6814491,0.59013104,0.55942,0.58135283,0.57296246
1878,103.945,1.385,19,2,5,6,9,0.62907773,0.5873746,0.6139804,0.66274786,0.6733764,0.5939282
1879,103.95,1.315,2,4,2,6,6,0.5878504,0.6728218,0.49588636,0.54897326,0.64527494,0.591121
1880,103.95,1.32,3,4,4,8,7,0.5982519,0.51622283,0.5894182,0.7081528,0.56074524,0.5813662
1881,103.95,1.325,3,0,4,2,10,0.61487854,0.6077123,0.0,0.581574,0.5445187,0.6383701
1882,103.95,1.33,4,0,0,0,0,0.6717691,0.69694835,0.0,0.0,0.0,0.0
1883,103.95,1.335,16,1,2,1,4,0.61631644,0.6453962,0.49496588,0.6498745,0.45463434,0.6600931
1884,103.95,1.34,16,1,10,1,1,0.52430326,0.5596891,0.57775134,0.5328983,0.45291716,0.58854204
1885,103.95,1.345,5,0,0,3,3,0.57115877,0.64110106,0.0,0.0,0.5622636,0.5509672
1886,103.95,1.35,12,2,5,4,2,0.58966076,0.58681476,0.6920675,0.6025218,0.55038404,0.592389
1887,103.95,1.355,3,0,2,0,3,0.62377536,0.6189905,0.0,0.6546055,0.0,0.57845384
1888,103.95,1.36,3,10,2,10,9,0.62999964,0.5955968,0.63157153,0.68653744,0.61233,0.6382549
1889,103.95,1.365,3,12,9,4,7,0.58942574,0.64314485,0.60127866,0.5614773,0.56120265,0.6278057
1890,103.95,1.37,4,3,5,4,5,0.5992273,0.62401205,0.5839373,0.5839597,0.54193354,0.6178251
1891,103.95,1.375,8,11,7,6,3,0.598135,0.6529074,0.5566214,0.6332438,0.5191539,0.6166249
1892,103.95,1.38,0,0,0,0,2,0.6585979,0.0,0.0,0.0,0.0,0.6279204
1893,103.955,1.315,0,0,3,5,2,0.6171815,0.0,0.0,0.6126299,0.6242272,0.60639465
1894,103.955,1.32,46,1,10,7,7,0.5656299,0.591821,0.59321064,0.5282992,0.5246648,0.49937794
1895,103.955,1.325,0,0,0,0,0,0.5593722,0.0,0.0,0.0,0.0,0.0
1896,103.955,1.33,5,0,5,3,1,0.6282176,0.6083309,0.0,0.5673242,0.5342826,0.7019546
1897,103.955,1.335,2,0,2,4,0,0.59415764,0.6430031,0.0,0.600201,0.5385737,0.0
1898,103.955,1.34,2,0,5,13,5,0.60732174,0.6103322,0.0,0.6609496,0.5939238,0.6293948
1899,103.955,1.345,11,0,6,1,1,0.6248069,0.63867974,0.0,0.6367762,0.5632632,0.52235925
1900,103.955,1.35,4,7,8,5,5,0.5893032,0.63460135,0.628156,0.49662304,0.59190464,0.5715922
1901,103.955,1.355,12,1,0,2,2,0.64021367,0.63999444,0.68481445,0.0,0.68431747,0.6912905
1902,103.955,1.36,1,3,3,4,1,0.5756384,0.47790056,0.6315205,0.5047036,0.66665643,0.60120815
1903,103.955,1.365,1,0,12,1,1,0.64443886,0.7568223,0.0,0.6288026,0.6128033,0.0
1904,103.955,1.37,19,3,5,10,4,0.6122119,0.6309571,0.573019,0.5791729,0.6130006,0.57429147
1905,103.955,1.375,5,0,2,1,1,0.67061496,0.6380104,0.0,0.6653156,0.8677502,0.43382588
1906,103.955,1.38,13,2,4,11,5,0.6006325,0.6314225,0.46022415,0.5957154,0.6034741,0.57456654
1907,103.96,1.315,10,6,10,13,28,0.62215066,0.6564282,0.5937196,0.5755469,0.59672695,0.6434267
1908,103.96,1.32,3,1,3,11,15,0.6145413,0.6499259,0.48819894,0.7173643,0.54631335,0.6350111
1909,103.96,1.325,2,2,2,0,0,0.5627028,0.5455958,0.5505859,0.55296123,0.0,0.0
1910,103.96,1.33,8,1,8,1,2,0.5946141,0.60512286,0.48061144,0.54925644,0.7502783,0.64041936
1911,103.96,1.335,6,2,4,4,0,0.6493981,0.69779825,0.55593824,0.6280178,0.56517184,0.0
1912,103.96,1.34,6,0,2,1,5,0.58441657,0.5584586,0.0,0.6383262,0.56617945,0.58591413
1913,103.96,1.345,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1914,103.96,1.35,11,2,6,7,3,0.62001127,0.65365267,0.62010956,0.52794003,0.67938334,0.6514303
1915,103.96,1.355,7,4,11,5,5,0.5996871,0.6685376,0.62116516,0.5630461,0.5307717,0.63735443
1916,103.96,1.36,0,0,0,0,2,0.50641173,0.0,0.0,0.0,0.0,0.6066696
1917,103.96,1.365,14,1,12,5,2,0.5880697,0.6456646,0.43231162,0.5567728,0.6351407,0.45291668
1918,103.96,1.37,13,4,3,4,1,0.61351657,0.6226692,0.6326692,0.5483706,0.57957,0.8329718
1919,103.96,1.375,8,1,5,0,2,0.57092196,0.5135161,0.5432365,0.533769,0.0,0.6201683
1920,103.96,1.38,8,0,12,7,4,0.60741776,0.6499351,0.0,0.6057513,0.50231475,0.65258765
1921,103.965,1.315,1,2,0,15,7,0.6316597,0.5485417,0.6116773,0.0,0.6357031,0.66120815
1922,103.965,1.32,0,0,0,1,0,0.83248913,0.0,0.0,0.0,0.83248913,0.0
1923,103.965,1.325,0,0,0,4,9,0.6450865,0.0,0.0,0.0,0.6369773,0.6486905
1924,103.965,1.33,4,5,3,3,7,0.6098907,0.638247,0.5854541,0.5806749,0.5806548,0.60315233
1925,103.965,1.335,8,0,6,0,9,0.55514354,0.61104214,0.0,0.5607964,0.0,0.53945327
1926,103.965,1.34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1927,103.965,1.345,6,0,24,9,4,0.641257,0.6025027,0.0,0.6653361,0.66042674,0.5453292
1928,103.965,1.35,2,2,9,7,1,0.60376287,0.5777686,0.5218523,0.6509138,0.57373625,0.65318364
1929,103.965,1.355,3,0,13,3,0,0.70640165,0.6329136,0.0,0.7214689,0.71459794,0.0
1930,103.965,1.36,14,2,21,6,9,0.6111542,0.6068197,0.7222202,0.60206604,0.6185196,0.57305247
1931,103.965,1.365,11,7,19,5,3,0.642133,0.6595134,0.6210164,0.64070207,0.6826156,0.48764783
1932,103.965,1.37,1,0,0,1,0,0.6584913,0.5886477,0.0,0.0,0.7283349,0.0
1933,103.965,1.375,4,0,2,0,0,0.5980286,0.58336127,0.0,0.64806545,0.0,0.0
