embedding_index,grid_id,cluster,activity,has_text,comfort_anchor_similarity,discomfort_anchor_similarity,comfort_raw_score,comfort_score
36242,1715,7,sightseeing,True,0.08425655,0.07266461,0.011591941,0.5586272
36243,1715,5,community,True,0.045940664,0.07067889,-0.024738226,0.45340142
36244,1715,5,community,True,-0.0010642074,-0.028772479,0.027708272,0.60530615
36245,1715,0,eating,False,,,,
36246,1715,1,community,True,0.009674555,-0.008249095,0.01792365,0.5769662
36247,1715,7,sightseeing,False,,,,
36248,1715,5,community,True,-0.08018206,-0.0697187,-0.010463357,0.49474677
36249,1715,6,eating,True,-0.027447494,-0.064168215,0.036720723,0.6314096
36250,1715,1,community,True,0.18415181,0.12649035,0.05766146,0.69206184
36251,1715,1,community,True,0.1168583,0.08009013,0.036768176,0.63154703
36252,1715,5,community,True,0.045940664,0.07067889,-0.024738226,0.45340142
36253,1716,6,eating,True,0.12080504,0.071042284,0.049762756,0.6691842
36254,1716,6,eating,True,0.03662461,0.020119242,0.016505368,0.57285833
36255,1716,2,walking,True,0.019421982,-0.019200606,0.038622588,0.6369181
36256,1716,5,community,True,0.05813149,0.0061083706,0.05202312,0.67573106
36257,1716,5,community,True,0.22600874,0.23481016,-0.008801416,0.4995604
36258,1716,1,community,True,0.08019902,0.06688967,0.013309345,0.56360143
36259,1716,4,,True,0.02491477,0.07453767,-0.0496229,0.38132605
36260,1716,1,community,True,0.039941695,0.041777197,-0.0018355027,0.5197363
36261,1716,6,eating,True,0.04944206,0.027146447,0.022295613,0.58962905
36262,1716,7,sightseeing,True,0.20634237,0.21328226,-0.006939888,0.5049521
36263,1716,3,nature,True,0.06728408,0.074632116,-0.0073480383,0.50376993
36264,1716,2,walking,True,0.11650353,0.05592021,0.06058332,0.7005246
36265,1716,1,community,True,0.05438014,0.044416994,0.009963147,0.5539096
36266,1716,3,nature,True,0.1433984,0.10597413,0.037424274,0.6334473
36267,1716,7,sightseeing,True,0.09184873,0.0674954,0.024353333,0.595589
36268,1716,7,sightseeing,True,0.14422104,0.15268095,-0.008459911,0.5005495
36269,1716,3,nature,True,0.08616487,0.1732313,-0.087066434,0.2728755
36270,1716,2,walking,True,0.16177383,0.19650255,-0.03472872,0.42446518
36271,1716,2,walking,True,0.052867193,0.022553029,0.030314164,0.61285377
36272,1716,7,sightseeing,True,0.1469594,0.16646259,-0.019503191,0.468564
36273,1716,7,sightseeing,True,0.14927855,0.11971582,0.029562734,0.61067736
36274,1716,7,sightseeing,True,0.09139723,0.12251616,-0.03111893,0.4349205
36275,1716,5,community,True,0.08856988,0.037404675,0.051165204,0.67324626
36276,1716,5,community,True,0.17167789,0.11691436,0.054763526,0.6836683
36277,1716,2,walking,True,0.0866663,0.0524078,0.0342585,0.62427807
36278,1716,4,,True,0.14661995,0.15251744,-0.005897492,0.5079712
36279,1716,7,sightseeing,True,0.10906418,0.1317898,-0.022725627,0.45923063
36280,1716,5,community,True,0.16064923,0.087136656,0.07351257,0.73797256
36281,1716,5,community,True,0.052995518,0.06618458,-0.0131890625,0.4868521
36282,1717,0,eating,True,0.066410914,0.06929246,-0.0028815493,0.5167065
36283,1717,1,community,True,0.33210298,0.21822579,0.11387719,0.8548837
36284,1717,4,,True,0.17219192,0.12677908,0.04541284,0.6565852
36285,1717,4,,True,0.07064578,0.073244825,-0.0025990456,0.5175248
36286,1717,0,eating,True,0.03948296,0.029954303,0.009528656,0.5526511
36287,1717,3,nature,True,0.17569652,0.11502117,0.060675353,0.7007912
36288,1717,3,nature,True,-0.013116505,0.038208164,-0.05132467,0.37639707
36289,1717,7,sightseeing,True,0.20729168,0.15511286,0.052178815,0.67618203
36290,1717,4,,True,0.12006365,0.09755069,0.022512957,0.59025854
36291,1717,4,,True,0.19847725,0.18071187,0.017765388,0.5765078
36292,1717,4,,True,-0.05158717,-0.008251255,-0.043335915,0.3995355
36293,1717,6,eating,True,0.06338488,-0.010976559,0.07436144,0.74043125
36294,1717,7,sightseeing,True,0.105983965,0.06522547,0.040758498,0.6431045
36295,1717,6,eating,True,0.13028814,0.11640094,0.013887197,0.56527513
36296,1717,6,eating,True,0.14888163,0.11249014,0.03639149,0.63045603
36297,1717,5,community,True,0.050440695,-0.034834772,0.08527547,0.7720424
36298,1717,6,eating,True,0.08292905,0.04759165,0.035337403,0.62740296
36299,1717,4,,True,0.11733156,0.066639334,0.050692223,0.6718763
36300,1717,0,eating,True,0.098289594,0.04906835,0.049221244,0.6676158
36301,1717,0,eating,True,0.06340673,-0.01397173,0.07737846,0.74916965
36302,1717,1,community,True,0.20716843,0.189138,0.018030435,0.5772755
36303,1717,0,eating,True,0.13442788,0.1058357,0.028592177,0.6078662
36304,1718,6,eating,True,0.045613892,0.04650855,-0.00089465827,0.5224613
36305,1718,7,sightseeing,True,0.2074389,0.17982423,0.027614668,0.605035
36306,1718,3,nature,True,0.04454796,0.062138703,-0.017590743,0.47410318
36307,1718,7,sightseeing,True,0.11972586,0.10171828,0.018007584,0.5772093
36308,1718,1,community,False,,,,
36309,1718,2,walking,True,0.18813807,0.089736015,0.09840205,0.8100619
36310,1718,3,nature,True,0.11260471,0.08450076,0.028103948,0.60645217
36311,1718,3,nature,True,0.05112509,0.041573897,0.009551194,0.55271643
36312,1718,1,community,False,,,,
36313,1718,2,walking,True,0.2294428,0.18552284,0.043919966,0.6522613
36314,1718,2,walking,True,0.1289767,0.084893845,0.044082858,0.6527331
36315,1718,2,walking,True,0.2018433,0.15997201,0.041871294,0.64632756
36316,1718,7,sightseeing,True,0.11369284,0.06331879,0.050374053,0.67095476
36317,1718,3,nature,True,0.25835207,0.21321721,0.045134857,0.6557801
36318,1718,5,community,True,0.15267764,0.08120662,0.07147102,0.73205954
36319,1718,5,community,False,,,,
36320,1718,3,nature,True,0.17894773,0.22424419,-0.04529646,0.39385703
36321,1718,7,sightseeing,False,,,,
36322,1718,1,community,True,0.050009325,-0.010275431,0.060284756,0.6996599
36323,1718,7,sightseeing,False,,,,
36324,1718,7,sightseeing,True,0.10869067,0.050867658,0.057823014,0.69252974
36325,1718,7,sightseeing,True,0.1256033,0.050193496,0.07540981,0.7434677
36326,1718,5,community,True,0.13004488,0.048690297,0.08135458,0.76068604
36327,1718,7,sightseeing,False,,,,
36328,1718,4,,True,0.06720838,0.0699911,-0.0027827173,0.5169928
36329,1718,4,,True,0.08510326,0.05494753,0.03015573,0.6123949
36330,1718,7,sightseeing,True,0.13689928,0.12688003,0.010019243,0.5540721
36331,1718,2,walking,True,0.08133482,0.008466055,0.072868764,0.7361079
36332,1718,7,sightseeing,True,0.11965382,0.14547952,-0.025825694,0.45025167
36333,1718,2,walking,True,0.1325278,0.087436,0.0450918,0.6556554
36334,1718,5,community,True,0.07894538,0.03736122,0.041584164,0.64549595
36335,1718,5,community,True,0.09783873,0.119211584,-0.021372855,0.46314877
36336,1718,2,walking,True,-0.029581262,-0.008057578,-0.021523684,0.4627119
36337,1718,2,walking,True,0.13875768,0.112718895,0.02603878,0.60047066
36338,1718,7,sightseeing,False,,,,
36339,1718,4,,True,0.10125985,0.087392166,0.013867684,0.56521857
36340,1718,2,walking,True,0.26136696,0.17068917,0.0906778,0.7876895
36341,1718,0,eating,True,0.085266,0.04063472,0.04463128,0.6543215
36342,1718,6,eating,True,0.0098382095,-0.02625357,0.03609178,0.6295879
36343,1718,2,walking,False,,,,
36344,1718,2,walking,False,,,,
36345,1718,2,walking,False,,,,
36346,1718,7,sightseeing,False,,,,
36347,1718,2,walking,False,,,,
36348,1718,7,sightseeing,False,,,,
36349,1718,7,sightseeing,False,,,,
36350,1718,2,walking,True,0.22075278,0.18032025,0.040432528,0.64216036
36351,1719,2,walking,True,0.03787507,0.022300314,0.015574757,0.5701629
36352,1719,2,walking,True,0.25408557,0.2349183,0.019167274,0.5805682
36353,1719,2,walking,True,0.09392621,0.022401858,0.07152435,0.732214
36354,1719,7,sightseeing,False,,,,
36355,1719,0,eating,True,0.08969209,0.04370031,0.045991782,0.658262
36356,1719,2,walking,True,0.014011065,-0.022722682,0.036733747,0.6314473
36357,1719,2,walking,True,0.06073878,0.058732644,0.0020061359,0.5308631
36358,1719,7,sightseeing,True,0.16999073,0.16856492,0.0014258176,0.5291823
36359,1719,7,sightseeing,True,0.11588984,0.13600601,-0.020116173,0.46678856
36360,1719,2,walking,True,0.12363176,0.031952173,0.09167959,0.79059106
36361,1719,7,sightseeing,True,0.10450235,0.09241393,0.012088418,0.5600652
36362,1719,1,community,True,0.070039175,0.00268875,0.067350425,0.72012466
36363,1719,2,walking,True,0.0031159818,0.033307858,-0.030191876,0.4376056
36364,1720,4,,True,0.054433677,0.06678404,-0.012350362,0.4892813
36365,1720,4,,True,0.0032133227,0.015732689,-0.012519366,0.48879182
36366,1720,2,walking,True,-0.0066692433,0.0177647,-0.024433944,0.45428273
36367,1720,4,,True,-0.0077638766,0.036205385,-0.043969262,0.3977011
36368,1720,6,eating,True,0.0990496,0.08820392,0.010845676,0.55646574
36369,1720,4,,True,0.025338367,0.013639755,0.011698612,0.5589362
36370,1720,0,eating,True,0.16526286,0.09693786,0.068325005,0.7229475
36371,1720,4,,True,0.12911563,0.1217146,0.007401027,0.5464887
36372,1720,4,,True,0.08105379,0.009903239,0.071150556,0.73113126
36373,1720,0,eating,True,0.032515384,0.031243663,0.001271721,0.528736
36374,1720,6,eating,True,0.23821434,0.15280947,0.08540487,0.7724172
36375,1720,5,community,True,0.0919336,0.04668317,0.04525043,0.6561148
36376,1720,4,,True,0.123122215,0.11745918,0.0056630373,0.54145485
36377,1720,6,eating,True,0.03930776,0.020338193,0.018969566,0.5799956
36378,1720,0,eating,True,0.06803942,0.024280384,0.043759033,0.65179515
36379,1720,6,eating,True,0.050531983,0.057182375,-0.006650392,0.5057906
36380,1720,5,community,True,-0.017669385,-0.027246706,0.009577321,0.5527921
36381,1720,4,,True,0.03557593,0.06481854,-0.029242609,0.44035503
36382,1720,6,eating,True,0.003131682,-0.005155327,0.008287009,0.54905486
36383,1720,6,eating,True,0.023096161,0.04300927,-0.019913109,0.46737674
36384,1720,6,eating,True,0.08495549,0.053380262,0.03157523,0.61650634
36385,1720,0,eating,True,0.110925555,0.08974133,0.021184228,0.5864101
36386,1720,4,,False,,,,
36387,1720,6,eating,True,-0.055707,0.0050148456,-0.060721844,0.34917933
36388,1720,4,,False,,,,
36389,1720,4,,False,,,,
36390,1720,4,,False,,,,
36391,1720,5,community,True,0.036966223,0.06760284,-0.03063662,0.4363174
36392,1720,5,community,True,0.048421435,0.034955952,0.013465483,0.56405365
36393,1720,2,walking,True,0.064337164,0.098299675,-0.03396251,0.42668438
36394,1720,0,eating,True,0.08608556,0.04540534,0.04068022,0.64287776
36395,1720,0,eating,True,0.061414454,0.037750877,0.023663577,0.5935912
36396,1720,0,eating,True,0.028836273,0.028184583,0.00065168925,0.5269401
36397,1720,0,eating,True,0.049318623,0.02213262,0.027186003,0.60379344
36398,1720,6,eating,True,0.021553114,-0.017984362,0.039537475,0.639568
36399,1720,0,eating,True,0.037163433,0.0013064062,0.035857026,0.628908
36400,1720,0,eating,True,0.035723265,-0.00045728497,0.03618055,0.6298451
36401,1720,0,eating,True,0.10948202,0.052589778,0.056892242,0.6898339
36402,1720,0,eating,True,0.0752449,0.017346796,0.057898108,0.69274724
36403,1720,2,walking,True,0.027848862,0.020634424,0.007214438,0.5459483
36404,1720,0,eating,True,0.06121233,0.04252336,0.01868897,0.57918286
36405,1720,0,eating,True,0.1676185,0.07537778,0.09224072,0.79221636
36406,1720,0,eating,False,,,,
36407,1720,0,eating,True,0.17132883,0.14056808,0.03076075,0.61414725
36408,1720,0,eating,True,0.021395998,0.07079959,-0.049403593,0.38196123
36409,1720,6,eating,True,0.029383142,-0.019226551,0.048609693,0.6658445
36410,1720,0,eating,True,0.08515778,0.08254212,0.0026156604,0.53262854
36411,1720,0,eating,False,,,,
36412,1720,0,eating,False,,,,
36413,1720,0,eating,True,0.061164144,-0.03433091,0.09549505,0.8016421
36414,1720,0,eating,True,0.06331387,0.037576925,0.025736947,0.59959644
36415,1720,1,community,True,0.09672707,0.075507596,0.021219477,0.58651215
36416,1720,6,eating,True,0.09313127,0.10691565,-0.013784386,0.48512784
36417,1720,5,community,True,0.0945599,0.038826376,0.055733524,0.68647784
36418,1720,5,community,True,0.10444559,0.14046837,-0.036022782,0.4207171
36419,1720,0,eating,True,0.023788622,0.050219662,-0.02643104,0.44849837
36420,1720,6,eating,True,-0.010850337,-0.046323508,0.03547317,0.6277962
36421,1720,0,eating,True,0.038457803,0.017481394,0.02097641,0.58580816
36422,1720,7,sightseeing,True,0.16942695,0.21637696,-0.046950012,0.3890677
36423,1720,5,community,True,0.028858334,0.07518293,-0.046324596,0.39087915
36424,1720,6,eating,True,0.14769231,0.061178263,0.08651404,0.77562976
36425,1720,4,,True,0.061328225,0.034387704,0.02694052,0.6030825
36426,1720,7,sightseeing,True,0.042179413,0.032973498,0.009205915,0.5517163
36427,1720,4,,True,0.09782343,0.08169023,0.016133204,0.5717804
36428,1720,7,sightseeing,True,0.2874412,0.2539056,0.0335356,0.6221843
36429,1720,3,nature,True,0.16730621,0.12471256,0.042593658,0.6484198
36430,1720,4,,True,0.050948527,0.0141693,0.036779225,0.63157904
36431,1720,5,community,True,0.138645,0.105894186,0.032750808,0.61991125
36432,1720,3,nature,True,0.09478677,0.036107473,0.058679298,0.6950099
36433,1720,6,eating,True,0.024554001,-0.05339641,0.07795041,0.75082624
36434,1720,0,eating,True,0.08305159,0.04222701,0.04082458,0.6432959
36435,1720,0,eating,True,0.1093204,0.05477416,0.05454624,0.68303895
36436,1720,3,nature,False,,,,
36437,1720,0,eating,True,0.11680262,0.027086265,0.08971635,0.7849048
36438,1720,6,eating,True,0.11234161,0.06197083,0.050370783,0.6709453
36439,1721,0,eating,True,0.08710774,0.02577998,0.061327763,0.70268077
36440,1721,5,community,True,0.09819508,0.055157036,0.043038048,0.6497069
36441,1721,1,community,True,0.17800231,0.09220286,0.085799456,0.77356005
36442,1721,5,community,True,0.17800231,0.09220286,0.085799456,0.77356005
36443,1721,1,community,True,0.10362017,0.06190458,0.041715592,0.6458766
36444,1721,5,community,True,0.17800231,0.09220286,0.085799456,0.77356005
36445,1721,2,walking,True,0.07787675,0.0054847654,0.07239198,0.73472697
36446,1721,5,community,True,0.17800231,0.09220286,0.085799456,0.77356005
36447,1721,6,eating,True,0.058570556,0.018610463,0.039960094,0.640792
36448,1721,6,eating,True,-0.02375688,0.04157127,-0.06532815,0.33583772
36449,1721,5,community,True,0.04677467,0.046007518,0.00076715276,0.52727455
36450,1721,4,,False,,,,
36451,1721,0,eating,False,,,,
36452,1721,5,community,True,0.06624758,0.042649798,0.023597784,0.5934006
36453,1721,6,eating,True,0.07450901,0.092726626,-0.018217616,0.4722875
36454,1721,5,community,True,0.12369503,0.076613925,0.047081105,0.6614172
36455,1721,5,community,True,-0.01689268,-0.008145573,-0.008747108,0.49971768
36456,1721,6,eating,True,0.13069576,0.14702846,-0.0163327,0.47774693
36457,1721,1,community,True,0.18870515,0.14442539,0.044279754,0.6533034
36458,1721,3,nature,True,0.17374186,0.12613624,0.04760562,0.66293633
36459,1721,1,community,True,0.036727022,0.01335961,0.023367412,0.5927334
36460,1721,0,eating,True,0.10568118,0.12620467,-0.020523489,0.46560887
36461,1721,3,nature,True,0.016299518,-0.04114184,0.05744136,0.6914243
36462,1721,0,eating,True,0.171699,0.11558058,0.05611842,0.6875926
36463,1721,1,community,True,0.15938747,0.13115016,0.028237313,0.60683846
36464,1721,1,community,True,0.134297,0.15822002,-0.023923025,0.45576254
36465,1721,2,walking,True,0.07102242,0.10595582,-0.034933396,0.42387238
36466,1721,2,walking,True,0.14027427,0.12003281,0.020241462,0.5836795
36467,1721,0,eating,True,0.018926296,0.042277817,-0.02335152,0.45741782
36468,1721,6,eating,True,0.011050343,0.015330043,-0.0042797,0.5126569
36469,1721,6,eating,True,0.08264728,0.09174012,-0.009092838,0.49871632
36470,1721,1,community,True,0.005163191,-0.013488656,0.018651847,0.57907534
36471,1721,3,nature,True,0.043922864,0.06251344,-0.018590577,0.47120732
36472,1721,3,nature,True,0.1580793,0.16310728,-0.0050279796,0.51048964
36473,1721,1,community,True,0.17800231,0.09220286,0.085799456,0.77356005
36474,1721,4,,True,0.0205238,0.10184096,-0.08131716,0.28952757
36475,1721,1,community,True,0.11984916,0.08340638,0.03644278,0.63060457
36476,1721,1,community,True,0.17800231,0.09220286,0.085799456,0.77356005
36477,1721,1,community,True,0.17800231,0.09220286,0.085799456,0.77356005
36478,1721,2,walking,True,0.17800231,0.09220286,0.085799456,0.77356005
36479,1721,1,community,True,0.17800231,0.09220286,0.085799456,0.77356005
36480,1722,1,community,True,0.15858284,0.12629944,0.032283396,0.6185574
36481,1722,0,eating,True,0.1371467,0.11394402,0.02320268,0.5922563
36482,1722,1,community,True,0.057294626,0.032591734,0.024702892,0.5966014
36483,1722,0,eating,False,,,,
36484,1722,2,walking,True,0.0967271,0.075507596,0.021219507,0.58651227
36485,1722,1,community,True,0.13831826,0.07882875,0.059489504,0.6973565
36486,1722,0,eating,True,0.2306143,0.2028184,0.02779591,0.60556
36487,1722,2,walking,True,0.012520393,-0.008091796,0.02061219,0.5847532
36488,1722,0,eating,True,0.03380103,0.01808817,0.015712861,0.5705629
36489,1722,1,community,True,0.0967271,0.075507596,0.021219507,0.58651227
36490,1722,4,,True,0.04284957,0.011937413,0.030912157,0.6145858
36491,1722,0,eating,True,0.09353651,0.07838309,0.015153423,0.5689426
36492,1722,6,eating,True,0.13758186,0.084800184,0.05278167,0.67792815
36493,1722,5,community,True,0.1738348,0.1299926,0.043842196,0.6520361
36494,1722,1,community,True,0.2250902,0.14978416,0.07530604,0.7431672
36495,1722,1,community,True,0.16526783,0.127091,0.03817682,0.635627
36496,1722,0,eating,True,0.02810739,0.005579633,0.022527756,0.5903014
36497,1722,3,nature,True,0.10395149,0.09364821,0.010303281,0.5548948
36498,1722,4,,True,0.13303885,0.0935814,0.039457448,0.63933617
36499,1722,6,eating,True,0.09046055,0.065104805,0.025355741,0.5984923
36500,1722,4,,True,0.051931415,0.00912967,0.042801745,0.64902246
36501,1722,1,community,False,,,,
36502,1722,3,nature,True,-0.044177435,-0.063146286,0.01896885,0.5799935
36503,1722,5,community,True,0.04710635,0.018279053,0.028827298,0.6085473
36504,1722,1,community,True,0.02628035,0.033206586,-0.0069262367,0.5049916
36505,1722,2,walking,True,-0.0027128884,-0.024575878,0.02186299,0.588376
36506,1722,5,community,True,0.029345501,-0.0017851535,0.031130655,0.61521864
36507,1722,7,sightseeing,True,0.055043988,0.06555371,-0.010509722,0.49461246
36508,1722,2,walking,True,0.041559905,0.001056918,0.040502988,0.64236444
36509,1722,5,community,True,0.09028895,0.0017175328,0.08857142,0.7815887
36510,1722,1,community,True,0.16174261,0.11887769,0.042864926,0.6492055
36511,1722,1,community,True,-0.081363454,-0.035764992,-0.045598462,0.3929823
36512,1722,5,community,True,0.15995926,0.11051701,0.049442247,0.66825587
36513,1722,1,community,True,0.0062167514,0.040492628,-0.034275874,0.42577678
36514,1722,4,,True,0.0322781,0.02332003,0.008958068,0.5509985
36515,1722,0,eating,True,0.04981293,0.095075205,-0.045262273,0.39395604
36516,1723,3,nature,True,0.22659695,0.22140864,0.005188316,0.5400799
36517,1723,6,eating,True,0.09955465,0.07417802,0.025376633,0.5985528
36518,1723,2,walking,True,0.1992673,0.1561589,0.043108404,0.6499107
36519,1723,7,sightseeing,False,,,,
